Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
SAN JOSE,F,53,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,SI,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
MONTES DE OCA,M,31,URBANA,NO,SI,NO,SI,12.9,NO,SI,SI,NO,NO,COMPARTIDO,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,24,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOICOECHEA,M,34,URBANA,NO,SI,NO,SI,10.5,NO,NO,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,23,URBANA,NO,NO,NO,SI,10.3,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,F,56,URBANA,NO,SI,NO,SI,8.4,NO,NO,NO,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,F,48,URBANA,NO,SI,NO,SI,8.8,NO,NO,NO,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,F,101,RURAL,SI,SI,NO,SI,5.8,NO,NO,SI,NO,NO,COMPARTIDO,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,26,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,M,19,URBANA,NO,SI,NO,SI,11.3,SI,SI,SI,NO,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
TILARAN,M,54,URBANA,NO,SI,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"19,640",638.4,31,"6,018",3.26,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARRITA,F,63,URBANA,NO,NO,NO,SI,5,NO,NO,SI,SI,NO,HOMBRE,"16,115",478.8,34,"4,833",3.32,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,25,RURAL,NO,SI,NO,SI,8.3,NO,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARRILLO,F,63,RURAL,NO,SI,NO,SI,7,NO,NO,SI,NO,NO,MUJER,"37,122",577.5,64,"10,141",3.65,NULO,ACCION CIUDADANA,SI,NULO,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,25,RURAL,NO,SI,NO,SI,8.8,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
HEREDIA,F,59,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,F,36,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,SI,NO,MUJER,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
BARVA,F,29,RURAL,NO,NO,NO,SI,10.9,NO,NO,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,80,URBANA,SI,SI,NO,SI,10.1,NO,SI,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
NICOYA,F,19,RURAL,NO,SI,NO,SI,9,NO,SI,SI,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,F,38,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RENOVACION COSTARRICENSE,ACCION CIUDADANA,SI,RENOVACION COSTARRICENSE,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,F,33,URBANA,NO,SI,NO,SI,9.6,SI,SI,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,F,22,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,MUJER,"125,962",2403.5,52,"36,238",3.46,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PUNTARENAS,M,53,URBANA,NO,SI,NO,SI,6.4,NO,NO,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
PALMARES,F,40,URBANA,NO,SI,NO,SI,9.5,NO,NO,NO,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,F,29,URBANA,NO,NO,NO,SI,10.5,NO,SI,SI,NO,NO,MUJER,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,46,URBANA,NO,NO,SI,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
JIMENEZ,M,56,URBANA,NO,NO,NO,SI,5.2,NO,SI,SI,NO,NO,HOMBRE,"14,669",286.4,51,"4,113",3.56,FRENTE AMPLIO,RESTAURACION NACIONAL,SI,FRENTE AMPLIO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ESCAZU,F,43,URBANA,NO,NO,NO,SI,11.4,NO,SI,SI,NO,SI,HOMBRE,"56,509",34.5,1638,"16,565",3.4,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
PARAISO,F,35,URBANA,NO,NO,NO,SI,8.3,SI,NO,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GARABITO,M,52,RURAL,NO,SI,NO,SI,6.3,NO,SI,NO,NO,NO,MUJER,"17,229",316.3,54,"5,313",3.24,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,F,38,RURAL,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,COMPARTIDO,"69,616",1642.7,42,"20,453",3.4,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
DESAMPARADOS,F,61,URBANA,NO,SI,NO,SI,7.7,NO,NO,SI,NO,SI,HOMBRE,"208,411",118.3,1762,"57,355",3.62,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,33,URBANA,NO,NO,NO,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,50,URBANA,NO,SI,NO,SI,8.7,SI,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SARAPIQUI,F,44,URBANA,NO,NO,NO,SI,6.4,NO,NO,SI,NO,NO,HOMBRE,"57,147",2140.5,27,"15,768",3.6,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TURRIALBA,F,59,URBANA,NO,NO,NO,SI,6,NO,NO,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,59,URBANA,NO,SI,NO,SI,5.6,NO,SI,NO,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,M,59,RURAL,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,COMPARTIDO,"45,473",201.3,226,"11,232",4.04,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,54,RURAL,NO,SI,NO,SI,6.4,NO,SI,SI,NO,NO,MUJER,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
TIBAS,F,39,URBANA,NO,NO,NO,SI,11.1,NO,NO,SI,NO,NO,HOMBRE,"64,842",8.1,7956,"19,160",3.38,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,23,URBANA,NO,SI,NO,SI,9.4,SI,NO,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
DESAMPARADOS,M,62,URBANA,NO,SI,NO,SI,7.7,NO,SI,SI,NO,NO,MUJER,"208,411",118.3,1762,"57,355",3.62,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,M,20,RURAL,NO,NO,NO,SI,9.5,SI,SI,SI,NO,NO,COMPARTIDO,"34,716",38.1,912,"9,657",3.58,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,59,RURAL,NO,NO,NO,SI,5.4,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VALVERDE VEGA,F,36,RURAL,NO,SI,NO,NO,8.2,NO,SI,SI,NO,NO,COMPARTIDO,"18,085",120.3,150,"5,054",3.57,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,61,RURAL,NO,NO,NO,SI,5.8,NO,SI,SI,NO,NO,COMPARTIDO,"134,534",1905.5,71,"38,508",3.48,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ESPARZA,F,39,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"28,644",216.8,132,"8,435",3.39,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,46,URBANA,NO,SI,NO,SI,9.8,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,F,46,RURAL,NO,SI,NO,NO,7,NO,NO,NO,NO,NO,HOMBRE,"41,266",576.5,72,"11,797",3.47,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,M,61,URBANA,NO,SI,SI,SI,10.4,SI,NO,SI,NO,NO,MUJER,"65,206",15.9,4088,"19,146",3.4,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,42,URBANA,NO,SI,NO,SI,10.3,SI,SI,SI,SI,SI,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,63,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OREAMUNO,F,57,URBANA,NO,SI,NO,SI,6.7,SI,NO,SI,NO,NO,MUJER,"45,473",201.3,226,"11,232",4.04,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,F,50,URBANA,NO,SI,NO,SI,5.8,NO,NO,NO,NO,NO,HOMBRE,"134,534",1905.5,71,"38,508",3.48,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GRECIA,F,50,URBANA,NO,SI,NO,SI,6.6,NO,SI,SI,NO,NO,MUJER,"76,898",395.7,194,"21,709",3.53,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,M,37,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"57,743",411.9,140,"14,626",3.94,RENOVACION COSTARRICENSE,ACCION CIUDADANA,SI,RENOVACION COSTARRICENSE,ACCION CIUDADANA,ACCION CIUDADANA
OSA,M,34,RURAL,NO,NO,NO,SI,7.5,NO,SI,SI,NO,NO,MUJER,"29,433",1930.2,15,"8,904",3.3,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,F,27,URBANA,NO,NO,NO,SI,9.4,NO,NO,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ATENAS,F,59,RURAL,NO,SI,NO,SI,7.3,NO,SI,SI,NO,NO,HOMBRE,"25,460",127.2,200,"7,472",3.41,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,RESTAURACION NACIONAL
POCOCI,F,19,RURAL,NO,SI,NO,SI,7.6,SI,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PUNTARENAS,F,37,RURAL,NO,SI,SI,SI,8.3,NO,NO,SI,NO,NO,HOMBRE,"115,019",1842.3,62,"33,228",3.44,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
QUEPOS,F,24,URBANA,NO,SI,NO,SI,7.8,NO,NO,NO,NO,NO,HOMBRE,"26,861",543.8,49,"8,094",3.32,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,36,URBANA,NO,SI,NO,SI,10.8,NO,SI,SI,NO,NO,MUJER,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,54,RURAL,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,61,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
GOICOECHEA,F,34,URBANA,NO,NO,NO,SI,10.5,SI,NO,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,M,45,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,18,RURAL,NO,NO,NO,SI,8.3,SI,SI,NO,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,38,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PURISCAL,F,43,RURAL,NO,NO,NO,SI,9.2,NO,NO,SI,NO,NO,COMPARTIDO,"33,004",553.7,60,"9,787",3.36,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN CARLOS,F,61,RURAL,NO,NO,NO,SI,5.6,NO,NO,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,M,57,URBANA,NO,NO,NO,SI,6.6,NO,NO,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SANTA CRUZ,M,31,URBANA,NO,SI,NO,SI,9.5,NO,SI,SI,NO,NO,HOMBRE,"55,104",1312.3,42,"16,645",3.31,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,39,URBANA,NO,SI,NO,SI,10.2,NO,NO,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,53,URBANA,NO,SI,NO,SI,6.7,NO,SI,SI,NO,NO,COMPARTIDO,"50,825",1333.7,38,"15,038",3.38,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OROTINA,F,32,RURAL,NO,NO,NO,SI,8.6,NO,SI,SI,NO,NO,HOMBRE,"20,341",141.9,143,"6,024",3.37,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA ANA,F,56,URBANA,NO,NO,NO,SI,9.2,NO,NO,SI,NO,NO,COMPARTIDO,"49,123",61.4,800,"14,235",3.43,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,40,URBANA,NO,NO,NO,SI,12.9,NO,SI,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELITA,M,94,URBANA,SI,SI,NO,SI,6.6,NO,SI,SI,SI,NO,MUJER,"77,603",21.2,3666,"19,832",3.91,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CURRIDABAT,F,38,URBANA,NO,SI,SI,SI,11.3,NO,SI,SI,SI,SI,HOMBRE,"65,206",15.9,4088,"19,146",3.4,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,INTEGRACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SIQUIRRES,M,25,URBANA,NO,SI,NO,SI,7.2,SI,SI,SI,NO,SI,HOMBRE,"56,786",860.2,66,"16,206",3.49,RENOVACION COSTARRICENSE,RESTAURACION NACIONAL,SI,RENOVACION COSTARRICENSE,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PARAISO,F,19,URBANA,NO,SI,SI,SI,8.3,NO,NO,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,SI,ACCESIBILIDAD SIN EXCLUSION,ACCION CIUDADANA,ACCION CIUDADANA
LEON CORTES CASTRO,M,86,RURAL,SI,SI,NO,SI,5.1,NO,SI,NO,NO,NO,HOMBRE,"12,200",120.8,101,"3,377",3.61,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
LIBERIA,F,41,URBANA,NO,NO,NO,SI,9.4,NO,SI,NO,NO,NO,MUJER,"62,987",1436.5,44,"16,577",3.75,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
HEREDIA,F,46,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,MUJER,"123,616",282.6,437,"35,216",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,32,URBANA,NO,NO,NO,SI,10.2,NO,SI,NO,NO,SI,MUJER,"99,399",44.8,2217,"26,979",3.67,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,25,URBANA,NO,NO,NO,SI,10.3,NO,SI,SI,SI,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,50,URBANA,NO,SI,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAFAEL,F,30,URBANA,NO,NO,NO,SI,10.6,NO,NO,NO,NO,NO,HOMBRE,"45,965",48.4,950,"12,957",3.54,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,62,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,SI,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,18,URBANA,NO,SI,NO,SI,8.7,NO,NO,NO,NO,NO,MUJER,"77,603",21.2,3666,"19,832",3.91,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VALVERDE VEGA,F,39,URBANA,NO,SI,NO,SI,8.2,NO,NO,SI,NO,NO,MUJER,"18,085",120.3,150,"5,054",3.57,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,INTEGRACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,100,URBANA,NO,SI,SI,SI,8.7,NO,SI,NO,NO,NO,COMPARTIDO,"115,084",31.5,3653,"32,520",3.53,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MATINA,M,54,URBANA,NO,NO,NO,NO,4.9,NO,SI,SI,NO,NO,HOMBRE,"37,721",772.6,49,"10,410",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
