Canton,Genero,Edad,Zona(Urbana/Rural),Dependiente,Casa en buen estado,Casa Hacinada,Alfabeta,Promedio de escolaridad,Asistencia a eduacion regular,En la fuerza de trabajo,Asegurado,Poblacion nacida en el extranjero,Discapacitado,Jefe de hogar,Poblacion Total(Canton),Superficie(Canton),Densidad(Canton),Viviendas ocupadas(Canton),Promedio de ocupantes por vivienda(Canton),Voto1R,Voto2R,Usado en entrenamiento,Prediccion1R,Prediccion2R,Prediccion2R1R
SAN JOSE,F,57,URBANA,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,52,RURAL,NO,SI,NO,SI,6.7,NO,NO,SI,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GARABITO,M,44,RURAL,NO,SI,NO,SI,7.9,NO,NO,SI,NO,NO,MUJER,"17,229",316.3,54,"5,313",3.24,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,48,URBANA,NO,NO,NO,SI,8.3,NO,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,40,URBANA,NO,NO,NO,SI,7.6,NO,NO,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CANAS,F,56,URBANA,NO,SI,NO,SI,6.1,SI,NO,NO,NO,NO,MUJER,"26,201",682.2,38,"7,172",3.65,NULO,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ESPARZA,F,43,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"28,644",216.8,132,"8,435",3.39,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
CARTAGO,F,50,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,41,URBANA,NO,SI,NO,SI,9.8,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,56,RURAL,NO,SI,NO,SI,8.4,NO,SI,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
FLORES,F,46,URBANA,NO,SI,NO,SI,11.5,NO,NO,SI,NO,NO,HOMBRE,"20,037",7,2879,"5,751",3.48,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GARABITO,F,39,URBANA,NO,SI,NO,SI,7.9,NO,NO,NO,NO,NO,HOMBRE,"17,229",316.3,54,"5,313",3.24,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,M,18,URBANA,NO,SI,NO,SI,9.8,NO,SI,NO,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ATENAS,M,25,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"25,460",127.2,200,"7,472",3.41,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,36,URBANA,NO,SI,NO,SI,10.2,NO,NO,SI,NO,NO,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ALIANZA DEMOCRATA CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,F,46,RURAL,NO,SI,NO,SI,10.8,NO,NO,SI,NO,NO,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,F,28,URBANA,NO,SI,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PEREZ ZELEDON,M,58,RURAL,NO,SI,NO,SI,5.8,NO,SI,SI,NO,NO,MUJER,"134,534",1905.5,71,"38,508",3.48,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
SAN JOSE,F,56,URBANA,NO,SI,NO,SI,9.2,NO,SI,SI,SI,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,34,RURAL,NO,SI,NO,NO,7.6,NO,SI,SI,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,58,URBANA,NO,SI,NO,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
HEREDIA,F,58,URBANA,NO,SI,NO,SI,9.4,NO,NO,SI,SI,NO,HOMBRE,"123,616",282.6,437,"35,216",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,40,URBANA,NO,SI,NO,SI,9,NO,SI,SI,NO,NO,MUJER,"50,825",1333.7,38,"15,038",3.38,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,38,URBANA,NO,SI,NO,SI,9.4,NO,SI,SI,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,F,43,URBANA,NO,SI,NO,SI,12.9,NO,SI,SI,SI,SI,MUJER,"49,132",15.2,3241,"16,589",2.94,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,59,URBANA,NO,NO,NO,SI,7.6,NO,SI,SI,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,32,URBANA,NO,NO,NO,SI,8.7,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,23,URBANA,NO,SI,NO,SI,10.5,SI,NO,SI,SI,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,F,37,URBANA,NO,SI,NO,SI,8.7,NO,SI,SI,NO,NO,COMPARTIDO,"57,892",167.1,346,"16,120",3.59,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
LA UNION,F,33,URBANA,NO,SI,SI,SI,10.2,NO,SI,SI,NO,SI,HOMBRE,"99,399",44.8,2217,"26,979",3.67,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,22,URBANA,NO,SI,NO,SI,10.3,SI,SI,NO,NO,NO,COMPARTIDO,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,20,URBANA,NO,SI,NO,SI,8.7,NO,NO,NO,SI,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,M,56,URBANA,NO,SI,SI,SI,6.4,NO,NO,SI,NO,SI,HOMBRE,"115,019",1842.3,62,"33,228",3.44,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
PARAISO,M,21,URBANA,NO,NO,NO,SI,8.3,SI,SI,SI,NO,NO,MUJER,"57,743",411.9,140,"14,626",3.94,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,M,104,URBANA,NO,NO,NO,SI,8.8,SI,NO,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
POCOCI,M,37,RURAL,NO,SI,NO,SI,7.6,NO,SI,SI,NO,SI,MUJER,"125,962",2403.5,52,"36,238",3.46,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
PALMARES,M,42,URBANA,NO,SI,NO,SI,9.5,NO,SI,NO,NO,NO,HOMBRE,"34,716",38.1,912,"9,657",3.58,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GOLFITO,M,96,URBANA,SI,SI,NO,SI,5.5,NO,NO,SI,NO,NO,HOMBRE,"39,150",1754,22,"11,576",3.37,LIBERACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,ACCION CIUDADANA
GOICOECHEA,M,41,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
GUACIMO,M,52,URBANA,NO,SI,NO,SI,5,NO,SI,SI,NO,NO,HOMBRE,"41,266",576.5,72,"11,797",3.47,REPUBLICANO SOCIAL CRISTIANO,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VALVERDE VEGA,F,58,URBANA,NO,SI,NO,SI,5.9,NO,NO,SI,NO,NO,MUJER,"18,085",120.3,150,"5,054",3.57,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
MONTES DE ORO,M,19,RURAL,NO,SI,NO,SI,8.9,SI,SI,SI,NO,SI,HOMBRE,"12,950",244.8,53,"3,929",3.29,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,96,URBANA,NO,SI,NO,SI,11.2,NO,NO,SI,NO,NO,COMPARTIDO,"49,132",15.2,3241,"16,589",2.94,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,F,33,URBANA,NO,NO,NO,SI,9,NO,NO,SI,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TURRIALBA,M,20,URBANA,NO,SI,NO,SI,8.3,SI,SI,SI,NO,NO,HOMBRE,"69,616",1642.7,42,"20,453",3.4,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN RAMON,F,56,RURAL,NO,NO,NO,SI,6.9,SI,NO,NO,NO,SI,HOMBRE,"80,566",1018.6,79,"23,301",3.44,LIBERACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,F,63,URBANA,NO,NO,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"288,054",44.6,6456,"81,903",3.5,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ATENAS,M,41,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,MUJER,"25,460",127.2,200,"7,472",3.41,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,24,URBANA,NO,NO,NO,SI,9.4,NO,SI,NO,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
MONTES DE OCA,M,61,URBANA,NO,SI,NO,SI,11.2,NO,SI,SI,NO,NO,HOMBRE,"49,132",15.2,3241,"16,589",2.94,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORAVIA,M,20,URBANA,NO,SI,NO,SI,11.7,NO,NO,SI,NO,NO,HOMBRE,"56,919",28.6,1989,"16,874",3.36,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,62,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,MUJER,"40,072",24.8,1613,"11,496",3.48,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
NICOYA,M,27,RURAL,NO,NO,NO,NO,9,NO,SI,SI,NO,NO,HOMBRE,"50,825",1333.7,38,"15,038",3.38,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,M,60,URBANA,NO,NO,NO,SI,6.4,NO,SI,NO,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
GOLFITO,F,32,RURAL,NO,NO,SI,SI,7.8,NO,NO,SI,NO,NO,MUJER,"39,150",1754,22,"11,576",3.37,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
OSA,M,39,RURAL,NO,NO,NO,SI,7.5,NO,SI,SI,NO,NO,MUJER,"29,433",1930.2,15,"8,904",3.3,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
ALAJUELA,M,18,URBANA,NO,SI,NO,SI,9.4,SI,NO,NO,NO,SI,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,60,URBANA,NO,SI,NO,SI,9.2,NO,NO,SI,NO,NO,HOMBRE,"40,072",24.8,1613,"11,496",3.48,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,M,47,RURAL,NO,SI,NO,SI,7.6,NO,SI,NO,SI,NO,MUJER,"163,745",3348,49,"44,966",3.62,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SANTO DOMINGO,F,20,URBANA,NO,NO,NO,SI,11.2,SI,NO,SI,NO,NO,COMPARTIDO,"40,072",24.8,1613,"11,496",3.48,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POAS,F,32,URBANA,NO,SI,NO,SI,8.3,NO,SI,SI,NO,NO,MUJER,"29,199",73.8,395,"7,906",3.69,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GRECIA,F,23,URBANA,NO,NO,NO,SI,8.8,NO,NO,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,UNIDAD SOCIAL CRISTIANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,37,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SIQUIRRES,F,19,URBANA,NO,SI,NO,SI,7.2,NO,NO,SI,NO,SI,HOMBRE,"56,786",860.2,66,"16,206",3.49,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
SAN JOSE,F,61,URBANA,NO,NO,NO,SI,9.2,NO,NO,SI,NO,SI,HOMBRE,"288,054",44.6,6456,"81,903",3.5,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALVARADO,M,35,RURAL,NO,NO,NO,SI,7.3,NO,SI,NO,NO,NO,COMPARTIDO,"14,312",81.1,177,"3,612",3.95,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,M,50,URBANA,NO,NO,NO,SI,5.4,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
OROTINA,F,90,URBANA,SI,SI,NO,SI,6.5,NO,NO,SI,NO,NO,HOMBRE,"20,341",141.9,143,"6,024",3.37,ACCION CIUDADANA,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
PURISCAL,M,19,RURAL,NO,NO,NO,SI,9.2,NO,SI,SI,NO,NO,MUJER,"33,004",553.7,60,"9,787",3.36,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,M,68,URBANA,NO,SI,NO,SI,6.6,NO,SI,NO,NO,SI,HOMBRE,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,48,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,39,URBANA,NO,SI,NO,SI,9.4,SI,SI,SI,NO,NO,HOMBRE,"254,886",388.4,656,"72,031",3.49,INTEGRACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
POCOCI,F,57,URBANA,NO,SI,NO,SI,5.4,NO,SI,SI,NO,NO,HOMBRE,"125,962",2403.5,52,"36,238",3.46,INTEGRACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,RESTAURACION NACIONAL
GRECIA,F,52,RURAL,NO,NO,NO,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"76,898",395.7,194,"21,709",3.53,REPUBLICANO SOCIAL CRISTIANO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,RESTAURACION NACIONAL
JIMENEZ,F,57,URBANA,NO,NO,NO,SI,5.2,NO,NO,SI,NO,NO,MUJER,"14,669",286.4,51,"4,113",3.56,LIBERACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
VAZQUEZ DE CORONADO,M,60,URBANA,NO,SI,NO,SI,8.4,NO,SI,SI,NO,NO,COMPARTIDO,"60,486",222.2,272,"17,155",3.52,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,M,29,URBANA,NO,SI,NO,SI,9.6,NO,SI,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,FRENTE AMPLIO,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
MORA,F,58,RURAL,NO,SI,NO,SI,7.3,NO,SI,SI,NO,NO,COMPARTIDO,"26,294",162,162,"7,782",3.38,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
SAN JOSE,M,29,URBANA,NO,SI,NO,SI,10.3,NO,NO,SI,NO,NO,HOMBRE,"288,054",44.6,6456,"81,903",3.5,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
PUNTARENAS,F,60,URBANA,NO,SI,SI,SI,6.4,NO,NO,SI,NO,SI,HOMBRE,"115,019",1842.3,62,"33,228",3.44,RESTAURACION NACIONAL,NULO,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
VAZQUEZ DE CORONADO,M,27,URBANA,NO,NO,NO,SI,10.8,NO,SI,SI,NO,SI,HOMBRE,"60,486",222.2,272,"17,155",3.52,ACCION CIUDADANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALVARADO,M,34,URBANA,NO,NO,NO,SI,7.3,NO,SI,SI,NO,NO,HOMBRE,"14,312",81.1,177,"3,612",3.95,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
OSA,M,39,RURAL,NO,SI,NO,SI,7.5,NO,SI,SI,NO,SI,HOMBRE,"29,433",1930.2,15,"8,904",3.3,RESTAURACION NACIONAL,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,RESTAURACION NACIONAL,RESTAURACION NACIONAL
CURRIDABAT,M,25,URBANA,NO,SI,NO,SI,11.3,NO,SI,SI,NO,NO,HOMBRE,"65,206",15.9,4088,"19,146",3.4,RESTAURACION NACIONAL,BLANCO,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
FLORES,F,81,URBANA,NO,SI,NO,SI,9,NO,NO,SI,NO,NO,HOMBRE,"20,037",7,2879,"5,751",3.48,LIBERACION NACIONAL,ACCION CIUDADANA,SI,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,ACCION CIUDADANA
SANTA BARBARA,M,27,URBANA,NO,SI,NO,SI,9.6,NO,NO,SI,NO,NO,HOMBRE,"36,243",53.2,681,"10,107",3.58,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
CARTAGO,F,19,URBANA,NO,SI,NO,SI,9.8,NO,NO,NO,NO,NO,HOMBRE,"147,898",287.8,514,"38,618",3.8,ACCION CIUDADANA,ACCION CIUDADANA,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
SAN CARLOS,F,47,RURAL,NO,NO,NO,SI,7.6,SI,SI,NO,NO,NO,HOMBRE,"163,745",3348,49,"44,966",3.62,ACCION CIUDADANA,RESTAURACION NACIONAL,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
TILARAN,M,56,RURAL,NO,SI,NO,SI,6,NO,SI,NO,NO,NO,MUJER,"19,640",638.4,31,"6,018",3.26,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
BARVA,M,35,URBANA,NO,SI,NO,SI,10.9,NO,SI,SI,NO,NO,HOMBRE,"40,660",53.8,756,"11,291",3.59,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ACOSTA,M,39,RURAL,NO,NO,NO,SI,7.7,NO,SI,SI,NO,NO,HOMBRE,"20,209",342.2,59,"5,871",3.44,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,M,38,URBANA,NO,SI,NO,SI,9.4,NO,SI,NO,NO,NO,MUJER,"254,886",388.4,656,"72,031",3.49,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELITA,F,55,URBANA,NO,NO,NO,SI,6.6,NO,SI,SI,NO,NO,HOMBRE,"77,603",21.2,3666,"19,832",3.91,RESTAURACION NACIONAL,ACCION CIUDADANA,SI,RESTAURACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
ASERRI,F,25,RURAL,NO,SI,NO,SI,8.7,NO,NO,SI,NO,NO,HOMBRE,"57,892",167.1,346,"16,120",3.59,MOVIMIENTO LIBERTARIO,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
ALAJUELA,F,27,URBANA,NO,NO,NO,SI,9.4,NO,SI,SI,NO,NO,COMPARTIDO,"254,886",388.4,656,"72,031",3.49,LIBERACION NACIONAL,RESTAURACION NACIONAL,SI,LIBERACION NACIONAL,ACCION CIUDADANA,ACCION CIUDADANA
GOICOECHEA,M,36,URBANA,NO,SI,NO,SI,10.5,NO,SI,SI,NO,NO,HOMBRE,"115,084",31.5,3653,"32,520",3.53,UNIDAD SOCIAL CRISTIANA,ACCION CIUDADANA,SI,ACCION CIUDADANA,ACCION CIUDADANA,ACCION CIUDADANA
